"","#SHP-CRUISE","YEAR","MON","DAY","TIMEgmt","TIMEloc","LATITUDE","LONGITDE","UPPER_Z","LOWER_Z","T","GEAR","MESH","NMFS_PGC","ITIS_TSN","MOD","LIF","PSC","SEX","V","Water Strained","Original-VALUE","Orig-UNITS","VALUE-per-volu","UNITS","F1","F2","F3","F4","VALUE-per-area","UNITS__1","F1__1","F2__1","F3__1","F4__1","SCIENTIFIC NAME -[ modifiers ]-","RECORD-ID","DATASET-ID","SHIP","PROJ","INST","X__1","X__2","X__3","X__4","YY","MM","M","DD","D","Date","NPerVol"
"2353","ZZZZ-950222","1999","2","2","17.332999999999998","-99","44.08","-63.442","10","10","H","191","270","2160000","610100","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Proboscia inermis -[ ]-","0567_0005","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","39","Proboscia inermis","-[ ]-",1999,2,"02",2,"02","1999-02-02",0.265914794847249
"2354","ZZZZ-950222","1999","2","2","17.332999999999998","-99","44.08","-63.442","10","10","H","191","270","2160000","2895","0","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Rhizosolenia hebetata semispina -[ ]-","0567_0004","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","39","Rhizosolenia hebetata semispina","-[ ]-",1999,2,"02",2,"02","1999-02-02",0.32865466373679
"2355","ZZZZ-950222","1999","2","2","17.332999999999998","-99","44.08","-63.442","10","10","H","191","270","2160000","2402","0","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Skeletonema costatum -[ ]-","0567_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","39","Skeletonema costatum","-[ ]-",1999,2,"02",2,"02","1999-02-02",0.32865466373679
"2356","ZZZZ-950222","1999","2","2","17.332999999999998","-99","44.08","-63.442","10","10","H","191","270","2160000","3139","0","0","0","0",0.043333,"3. m3","130000","#/haul","4.3333000000000003E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0567_0009","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","39","Thalassionema nitzschioides","-[ ]-",1999,2,"02",2,"02","1999-02-02",0.456251903343213
"2357","ZZZZ-950222","1999","2","2","17.332999999999998","-99","44.08","-63.442","10","10","H","191","270","2160000","2484","2","0","0","0",0.043333,"3. m3","130000","#/haul","4.3333000000000003E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0567_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","39","Thalassiosira spp.","-[ ]-",1999,2,"02",2,"02","1999-02-02",0.456251903343213
"2358","ZZZZ-950222","1999","2","2","17.332999999999998","-99","44.08","-63.442","10","10","H","191","270","2160000","3134","0","0","0","0",0.031667,"3. m3","95000","#/haul","3.1667000000000001E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiothrix longissima -[ ]-","0567_0008","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","39","Thalassiothrix longissima","-[ ]-",1999,2,"02",2,"02","1999-02-02",0.421843858298149
"2359","ZZZZ-950222","1999","2","2","22.033000000000001","-99","44.468000000000004","-62.158000000000001","10","10","H","191","270","2160000","573607","2","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (hyalochaetae) spp. -[ ]-","0569_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","33","Chaetoceros (hyalochaetae) spp.","-[ ]-",1999,2,"02",2,"02","1999-02-02",0.32865466373679
"2360","ZZZZ-950222","1999","2","2","22.033000000000001","-99","44.468000000000004","-62.158000000000001","10","10","H","191","270","2160000","610084","2","0","0","0",0.031667,"3. m3","95000","#/haul","3.1667000000000001E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (phaeoceros) spp. -[ ]-","0569_0003","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","33","Chaetoceros (phaeoceros) spp.","-[ ]-",1999,2,"02",2,"02","1999-02-02",0.421843858298149
"2361","ZZZZ-950222","1999","2","2","22.033000000000001","-99","44.468000000000004","-62.158000000000001","10","10","H","191","270","2160000","5318","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Cylindrotheca closterium -[ ]-","0569_0006","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","33","Cylindrotheca closterium","-[ ]-",1999,2,"02",2,"02","1999-02-02",0.265914794847249
"2362","ZZZZ-950222","1999","2","2","22.033000000000001","-99","44.468000000000004","-62.158000000000001","10","10","H","191","270","2160000","3139","0","0","0","0",0.031667,"3. m3","95000","#/haul","3.1667000000000001E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0569_0005","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","33","Thalassionema nitzschioides","-[ ]-",1999,2,"02",2,"02","1999-02-02",0.421843858298149
"2363","ZZZZ-950222","1999","2","2","22.033000000000001","-99","44.468000000000004","-62.158000000000001","10","10","H","191","270","2160000","2484","2","0","0","0",0.021667,"3. m3","65000","#/haul","2.1666999999999999E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0569_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","33","Thalassiosira spp.","-[ ]-",1999,2,"02",2,"02","1999-02-02",0.383662803398344
"2364","ZZZZ-950222","1999","2","2","22.033000000000001","-99","44.468000000000004","-62.158000000000001","10","10","H","191","270","2160000","3134","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiothrix longissima -[ ]-","0569_0004","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","33","Thalassiothrix longissima","-[ ]-",1999,2,"02",2,"02","1999-02-02",0.265914794847249
"2365","ZZZZ-950222","1999","2","3","7.45","-99","45.243000000000002","-59.567","10","10","H","191","270","2160000","2484","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0572_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","21","Thalassiosira spp.","-[ ]-",1999,2,"02",3,"03","1999-02-03",0.265914794847249
"2366","ZZZZ-950222","1999","2","3","12.167","-99","45.63","-58.256999999999998","10","10","H","191","270","2160000","3139","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0574_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","15","Thalassionema nitzschioides","-[ ]-",1999,2,"02",3,"03","1999-02-03",0.265914794847249
"2367","ZZZZ-950222","1999","2","3","12.167","-99","45.63","-58.256999999999998","10","10","H","191","270","2160000","2484","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0574_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","15","Thalassiosira spp.","-[ ]-",1999,2,"02",3,"03","1999-02-03",0.265914794847249
"2368","ZZZZ-950222","1999","2","3","16.867000000000001","-99","46.018000000000001","-56.938000000000002","10","10","H","191","270","2160000","610084","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (phaeoceros) spp. -[ ]-","0576_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","9","Chaetoceros (phaeoceros) spp.","-[ ]-",1999,2,"02",3,"03","1999-02-03",0.265914794847249
"2369","ZZZZ-950222","1999","2","3","21.582999999999998","-99","46.406999999999996","-55.612000000000002","10","10","H","191","270","2160000","610084","2","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (phaeoceros) spp. -[ ]-","0578_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","3","Chaetoceros (phaeoceros) spp.","-[ ]-",1999,2,"02",3,"03","1999-02-03",0.32865466373679
"2370","ZZZZ-950222","1999","2","3","21.582999999999998","-99","46.406999999999996","-55.612000000000002","10","10","H","191","270","2160000","2546","2","0","0","0",0.021667,"3. m3","65000","#/haul","2.1666999999999999E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Coscinodiscus spp. -[ ]-","0578_0003","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","3","Coscinodiscus spp.","-[ ]-",1999,2,"02",3,"03","1999-02-03",0.383662803398344
"2371","ZZZZ-950222","1999","2","3","21.582999999999998","-99","46.406999999999996","-55.612000000000002","10","10","H","191","270","2160000","3139","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0578_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","3","Thalassionema nitzschioides","-[ ]-",1999,2,"02",3,"03","1999-02-03",0.265914794847249
"2372","ZZZZ-950222","1999","3","1","13.933","-99","43.8","-64.177999999999997","10","10","H","191","270","2160000","610084","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (phaeoceros) spp. -[ ]-","0580_0003","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","45","Chaetoceros (phaeoceros) spp.","-[ ]-",1999,3,"03",1,"01","1999-03-01",0.265914794847249
"2373","ZZZZ-950222","1999","3","1","13.933","-99","43.8","-64.177999999999997","10","10","H","191","270","2160000","610098","0","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Odontella aurita -[ ]-","0580_0005","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","45","Odontella aurita","-[ ]-",1999,3,"03",1,"01","1999-03-01",0.32865466373679
"2374","ZZZZ-950222","1999","3","1","13.933","-99","43.8","-64.177999999999997","10","10","H","191","270","2160000","2895","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Rhizosolenia hebetata semispina -[ ]-","0580_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","45","Rhizosolenia hebetata semispina","-[ ]-",1999,3,"03",1,"01","1999-03-01",0.265914794847249
"2375","ZZZZ-950222","1999","3","1","13.933","-99","43.8","-64.177999999999997","10","10","H","191","270","2160000","3139","0","0","0","0",0.021667,"3. m3","65000","#/haul","2.1666999999999999E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0580_0004","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","45","Thalassionema nitzschioides","-[ ]-",1999,3,"03",1,"01","1999-03-01",0.383662803398344
"2376","ZZZZ-950222","1999","3","1","13.933","-99","43.8","-64.177999999999997","10","10","H","191","270","2160000","2484","2","0","0","0",0.056667,"3. m3","170000","#/haul","5.6667000000000002E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0580_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","45","Thalassiosira spp.","-[ ]-",1999,3,"03",1,"01","1999-03-01",0.487901951649893
"2377","ZZZZ-950222","1999","3","1","19.649999999999999","-99","44.128","-62.87","10","10","H","191","270","2160000","610084","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (phaeoceros) spp. -[ ]-","0582_0003","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","39","Chaetoceros (phaeoceros) spp.","-[ ]-",1999,3,"03",1,"01","1999-03-01",0.265914794847249
"2378","ZZZZ-950222","1999","3","1","19.649999999999999","-99","44.128","-62.87","10","10","H","191","270","2160000","610098","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Odontella aurita -[ ]-","0582_0006","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","39","Odontella aurita","-[ ]-",1999,3,"03",1,"01","1999-03-01",0.265914794847249
"2379","ZZZZ-950222","1999","3","1","19.649999999999999","-99","44.128","-62.87","10","10","H","191","270","2160000","2402","0","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Skeletonema costatum -[ ]-","0582_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","39","Skeletonema costatum","-[ ]-",1999,3,"03",1,"01","1999-03-01",0.32865466373679
"2380","ZZZZ-950222","1999","3","1","19.649999999999999","-99","44.128","-62.87","10","10","H","191","270","2160000","3139","0","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0582_0005","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","39","Thalassionema nitzschioides","-[ ]-",1999,3,"03",1,"01","1999-03-01",0.32865466373679
"2381","ZZZZ-950222","1999","3","1","19.649999999999999","-99","44.128","-62.87","10","10","H","191","270","2160000","2484","2","0","0","0",0.14,"3. m3","420000","#/haul","0.14000000000000001","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0582_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","39","Thalassiosira spp.","-[ ]-",1999,3,"03",1,"01","1999-03-01",0.611690884906252
"2382","ZZZZ-950222","1999","3","1","19.649999999999999","-99","44.128","-62.87","10","10","H","191","270","2160000","3134","0","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiothrix longissima -[ ]-","0582_0004","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","39","Thalassiothrix longissima","-[ ]-",1999,3,"03",1,"01","1999-03-01",0.32865466373679
"2383","ZZZZ-950222","1999","3","2","1.383","-99","44.457000000000001","-61.555","10","10","H","191","270","2160000","573607","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (hyalochaetae) spp. -[ ]-","0584_0003","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","33","Chaetoceros (hyalochaetae) spp.","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2384","ZZZZ-950222","1999","3","2","1.383","-99","44.457000000000001","-61.555","10","10","H","191","270","2160000","5318","0","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Cylindrotheca closterium -[ ]-","0584_0008","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","33","Cylindrotheca closterium","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.32865466373679
"2385","ZZZZ-950222","1999","3","2","1.383","-99","44.457000000000001","-61.555","10","10","H","191","270","2160000","2535","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Detonula confervacea -[ ]-","0584_0006","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","33","Detonula confervacea","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2386","ZZZZ-950222","1999","3","2","1.383","-99","44.457000000000001","-61.555","10","10","H","191","270","2160000","2932","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Fragilaria spp. -[ ]-","0584_0007","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","33","Fragilaria spp.","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2387","ZZZZ-950222","1999","3","2","1.383","-99","44.457000000000001","-61.555","10","10","H","191","270","2160000","610098","0","0","0","0",0.031667,"3. m3","95000","#/haul","3.1667000000000001E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Odontella aurita -[ ]-","0584_0005","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","33","Odontella aurita","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.421843858298149
"2388","ZZZZ-950222","1999","3","2","1.383","-99","44.457000000000001","-61.555","10","10","H","191","270","2160000","2402","0","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Skeletonema costatum -[ ]-","0584_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","33","Skeletonema costatum","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.32865466373679
"2389","ZZZZ-950222","1999","3","2","1.383","-99","44.457000000000001","-61.555","10","10","H","191","270","2160000","3139","0","0","0","0",0.031667,"3. m3","95000","#/haul","3.1667000000000001E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0584_0004","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","33","Thalassionema nitzschioides","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.421843858298149
"2390","ZZZZ-950222","1999","3","2","1.383","-99","44.457000000000001","-61.555","10","10","H","191","270","2160000","2484","2","0","0","0",0.25,"3. m3","750000","#/haul","0.25","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0584_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","33","Thalassiosira spp.","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.707106781186548
"2391","ZZZZ-950222","1999","3","2","7.117","-99","44.784999999999997","-60.232999999999997","10","10","H","191","270","2160000","573607","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (hyalochaetae) spp. -[ ]-","0586_0003","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","27","Chaetoceros (hyalochaetae) spp.","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2392","ZZZZ-950222","1999","3","2","7.117","-99","44.784999999999997","-60.232999999999997","10","10","H","191","270","2160000","610084","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (phaeoceros) spp. -[ ]-","0586_0004","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","27","Chaetoceros (phaeoceros) spp.","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2393","ZZZZ-950222","1999","3","2","7.117","-99","44.784999999999997","-60.232999999999997","10","10","H","191","270","2160000","5318","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Cylindrotheca closterium -[ ]-","0586_0007","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","27","Cylindrotheca closterium","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2394","ZZZZ-950222","1999","3","2","7.117","-99","44.784999999999997","-60.232999999999997","10","10","H","191","270","2160000","610098","0","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Odontella aurita -[ ]-","0586_0006","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","27","Odontella aurita","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.32865466373679
"2395","ZZZZ-950222","1999","3","2","7.117","-99","44.784999999999997","-60.232999999999997","10","10","H","191","270","2160000","2402","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Skeletonema costatum -[ ]-","0586_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","27","Skeletonema costatum","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2396","ZZZZ-950222","1999","3","2","7.117","-99","44.784999999999997","-60.232999999999997","10","10","H","191","270","2160000","3139","0","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0586_0005","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","27","Thalassionema nitzschioides","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.32865466373679
"2397","ZZZZ-950222","1999","3","2","7.117","-99","44.784999999999997","-60.232999999999997","10","10","H","191","270","2160000","2484","2","0","0","0",0.14,"3. m3","420000","#/haul","0.14000000000000001","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0586_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","27","Thalassiosira spp.","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.611690884906252
"2398","ZZZZ-950222","1999","3","2","12.85","-99","45.115000000000002","-58.902999999999999","10","10","H","191","270","2160000","2484","2","0","0","0",0.1,"3. m3","300000","#/haul","0.1","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0588_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","21","Thalassiosira spp.","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.562341325190349
"2399","ZZZZ-950222","1999","3","2","12.85","-99","45.115000000000002","-58.902999999999999","10","10","H","191","270","2160000","3134","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiothrix longissima -[ ]-","0588_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","21","Thalassiothrix longissima","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2400","ZZZZ-950222","1999","3","2","18.567","-99","45.442999999999998","-57.567","10","10","H","191","270","2160000","573607","2","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (hyalochaetae) spp. -[ ]-","0590_0005","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","15","Chaetoceros (hyalochaetae) spp.","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.32865466373679
"2401","ZZZZ-950222","1999","3","2","18.567","-99","45.442999999999998","-57.567","10","10","H","191","270","2160000","610084","2","0","0","0",0.14,"3. m3","420000","#/haul","0.14000000000000001","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (phaeoceros) spp. -[ ]-","0590_0006","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","15","Chaetoceros (phaeoceros) spp.","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.611690884906252
"2402","ZZZZ-950222","1999","3","2","18.567","-99","45.442999999999998","-57.567","10","10","H","191","270","2160000","2546","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Coscinodiscus spp. -[ ]-","0590_0014","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","15","Coscinodiscus spp.","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2403","ZZZZ-950222","1999","3","2","18.567","-99","45.442999999999998","-57.567","10","10","H","191","270","2160000","2555","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Coscinodiscus concinnus -[ ]-","0590_0013","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","15","Coscinodiscus concinnus","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2404","ZZZZ-950222","1999","3","2","18.567","-99","45.442999999999998","-57.567","10","10","H","191","270","2160000","3649","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Navicula spp. -[ ]-","0590_0015","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","15","Navicula spp.","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2405","ZZZZ-950222","1999","3","2","18.567","-99","45.442999999999998","-57.567","10","10","H","191","270","2160000","610098","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Odontella aurita -[ ]-","0590_0012","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","15","Odontella aurita","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2406","ZZZZ-950222","1999","3","2","18.567","-99","45.442999999999998","-57.567","10","10","H","191","270","2160000","2884","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Rhizosolenia alata indica -[ ]-","0590_0004","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","15","Rhizosolenia alata indica","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2407","ZZZZ-950222","1999","3","2","18.567","-99","45.442999999999998","-57.567","10","10","H","191","270","2160000","2898","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Rhizosolenia imbricata shrubsolei -[ ]-","0590_0003","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","15","Rhizosolenia imbricata shrubsolei","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2408","ZZZZ-950222","1999","3","2","18.567","-99","45.442999999999998","-57.567","10","10","H","191","270","2160000","2402","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Skeletonema costatum -[ ]-","0590_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","15","Skeletonema costatum","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.265914794847249
"2409","ZZZZ-950222","1999","3","2","18.567","-99","45.442999999999998","-57.567","10","10","H","191","270","2160000","3139","0","0","0","0",0.031667,"3. m3","95000","#/haul","3.1667000000000001E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0590_0008","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area EA","15","Thalassionema nitzschioides","-[ ]-",1999,3,"03",2,"02","1999-03-02",0.421843858298149
